epoch,step,train_loss_epoch,train_loss_step,train_mae_epoch,train_mae_step,train_mse,train_rmse,val_loss_epoch,val_loss_step,val_mae_epoch,val_mae_step,val_mse,val_rmse
,170,,,,,,,,104.21309661865234,,104.71309661865234,,
,171,,,,,,,,97.94842529296875,,98.44842529296875,,
,172,,,,,,,,128.9229278564453,,129.4228057861328,,
,173,,,,,,,,130.90135192871094,,131.40135192871094,,
,174,,,,,,,,124.15045166015625,,124.64727783203125,,
,175,,,,,,,,117.44487762451172,,117.94487762451172,,
,176,,,,,,,,123.65193176269531,,124.15193176269531,,
,177,,,,,,,,116.27754211425781,,116.77754211425781,,
,178,,,,,,,,100.4037857055664,,100.9037857055664,,
,179,,,,,,,,124.6170425415039,,125.1170425415039,,
,180,,,,,,,,124.94033813476562,,125.43814086914062,,
,181,,,,,,,,106.07775115966797,,106.57775115966797,,
12,1377,,,,,,,118.2596435546875,,118.75922393798828,,23586.60546875,152.7359619140625
12,1377,120.89507293701172,,121.39409637451172,,24449.15234375,155.400634765625,,,,,,
13,1379,,118.07649230957031,,118.56906127929688,,,,,,,,
13,1389,,110.3936767578125,,110.8936767578125,,,,,,,,
13,1399,,124.86065673828125,,125.36065673828125,,,,,,,,
13,1409,,100.61465454101562,,101.11465454101562,,,,,,,,
13,1419,,125.58251190185547,,126.08251190185547,,,,,,,,
13,1429,,135.25668334960938,,135.75668334960938,,,,,,,,
13,1439,,126.04278564453125,,126.53994750976562,,,,,,,,
13,1449,,117.93406677246094,,118.42971801757812,,,,,,,,
13,1459,,112.64159393310547,,113.14159393310547,,,,,,,,
13,1469,,127.71127319335938,,128.21127319335938,,,,,,,,
13,1479,,102.59725952148438,,103.09725952148438,,,,,,,,
,182,,,,,,,,102.14187622070312,,102.64187622070312,,
,183,,,,,,,,134.95578002929688,,135.45521545410156,,
,184,,,,,,,,105.32398986816406,,105.82398986816406,,
,185,,,,,,,,88.5516128540039,,89.0516128540039,,
,186,,,,,,,,126.5735092163086,,127.0735092163086,,
,187,,,,,,,,131.1865234375,,131.6865234375,,
,188,,,,,,,,109.52440643310547,,110.02440643310547,,
,189,,,,,,,,120.33716583251953,,120.83716583251953,,
,190,,,,,,,,124.41839599609375,,124.91839599609375,,
,191,,,,,,,,97.5127182006836,,98.0127182006836,,
,192,,,,,,,,100.51126861572266,,101.0107421875,,
,193,,,,,,,,114.68887329101562,,115.18870544433594,,
,194,,,,,,,,113.30024719238281,,113.80024719238281,,
,195,,,,,,,,88.92896270751953,,89.42896270751953,,
13,1483,,,,,,,112.60365295410156,,113.10356903076172,,22018.361328125,147.05618286132812
13,1483,120.91197967529297,,121.41070556640625,,24357.9296875,155.1508026123047,,,,,,
14,1489,,131.1707763671875,,131.6707763671875,,,,,,,,
14,1499,,81.32661437988281,,81.82661437988281,,,,,,,,
14,1509,,128.59353637695312,,129.09353637695312,,,,,,,,
14,1519,,126.74581146240234,,127.24581146240234,,,,,,,,
14,1529,,126.5505142211914,,127.0505142211914,,,,,,,,
14,1539,,95.35751342773438,,95.84931182861328,,,,,,,,
14,1549,,112.53285217285156,,113.03285217285156,,,,,,,,
14,1559,,103.72188568115234,,104.22188568115234,,,,,,,,
14,1569,,134.59498596191406,,135.0936737060547,,,,,,,,
14,1579,,119.55231475830078,,120.05231475830078,,,,,,,,
14,1589,,135.68653869628906,,136.18630981445312,,,,,,,,
,196,,,,,,,,104.234130859375,,104.73289489746094,,
,197,,,,,,,,118.49266052246094,,118.99266052246094,,
,198,,,,,,,,88.08641052246094,,88.58641052246094,,
,199,,,,,,,,86.53984069824219,,87.03984069824219,,
,200,,,,,,,,128.78274536132812,,129.28189086914062,,
,201,,,,,,,,130.09898376464844,,130.59898376464844,,
,202,,,,,,,,108.51763916015625,,109.0174560546875,,
,203,,,,,,,,121.22802734375,,121.72802734375,,
,204,,,,,,,,118.43562316894531,,118.93547058105469,,
,205,,,,,,,,105.15899658203125,,105.65899658203125,,
,206,,,,,,,,114.49462890625,,114.99462890625,,
,207,,,,,,,,119.52853393554688,,120.02853393554688,,
,208,,,,,,,,121.10546875,,121.60546875,,
,209,,,,,,,,96.92179107666016,,97.42179107666016,,
14,1589,,,,,,,112.4089126586914,,112.90873718261719,,22155.935546875,147.39190673828125
14,1589,118.27550506591797,,118.77468872070312,,23296.546875,151.80621337890625,,,,,,
