epoch,step,train_loss_epoch,train_loss_step,train_mae_epoch,train_mae_step,train_mse,train_rmse,val_loss_epoch,val_loss_step,val_mae_epoch,val_mae_step,val_mse,val_rmse
2,359,,205.1072235107422,,205.6072235107422,,,,,,,,
2,369,,226.10357666015625,,226.60357666015625,,,,,,,,
,32,,,,,,,,228.76419067382812,,229.26419067382812,,
,33,,,,,,,,220.338623046875,,220.838623046875,,
,34,,,,,,,,212.4153594970703,,212.9153594970703,,
,35,,,,,,,,223.8134002685547,,224.3134002685547,,
,36,,,,,,,,218.23602294921875,,218.73602294921875,,
,37,,,,,,,,216.65023803710938,,217.15023803710938,,
,38,,,,,,,,225.33802795410156,,225.83802795410156,,
,39,,,,,,,,252.55929565429688,,253.05929565429688,,
,40,,,,,,,,208.8463897705078,,209.3463897705078,,
,41,,,,,,,,203.2501220703125,,203.7501220703125,,
,42,,,,,,,,231.9364776611328,,232.4364776611328,,
,43,,,,,,,,203.4777069091797,,203.9777069091797,,
,44,,,,,,,,210.84075927734375,,211.34075927734375,,
,45,,,,,,,,213.47238159179688,,213.97238159179688,,
,46,,,,,,,,238.20716857910156,,238.70716857910156,,
,47,,,,,,,,230.6859588623047,,231.1859588623047,,
2,374,,,,,,,220.94882202148438,,221.44882202148438,,73301.1953125,270.27850341796875
2,374,233.0115203857422,,233.51116943359375,,84358.1875,289.1424255371094,,,,,,
3,379,,208.3774871826172,,208.8774871826172,,,,,,,,
3,389,,225.07327270507812,,225.56558227539062,,,,,,,,
3,399,,216.50869750976562,,217.00869750976562,,,,,,,,
3,409,,226.973876953125,,227.473876953125,,,,,,,,
3,419,,204.55247497558594,,205.05247497558594,,,,,,,,
3,429,,195.52630615234375,,196.02630615234375,,,,,,,,
3,439,,223.36465454101562,,223.86465454101562,,,,,,,,
3,449,,199.82362365722656,,200.32212829589844,,,,,,,,
3,459,,206.284423828125,,206.784423828125,,,,,,,,
3,469,,184.60475158691406,,185.1020965576172,,,,,,,,
3,479,,202.50982666015625,,203.00982666015625,,,,,,,,
3,489,,192.59600830078125,,193.09600830078125,,,,,,,,
3,499,,219.4457244873047,,219.9457244873047,,,,,,,,
,48,,,,,,,,218.80943298339844,,219.30943298339844,,
,49,,,,,,,,210.30520629882812,,210.80520629882812,,
,50,,,,,,,,189.57171630859375,,190.07171630859375,,
,51,,,,,,,,224.4892120361328,,224.9892120361328,,
,52,,,,,,,,216.81655883789062,,217.31655883789062,,
,53,,,,,,,,185.778564453125,,186.278564453125,,
,54,,,,,,,,197.87815856933594,,198.37815856933594,,
,55,,,,,,,,226.82948303222656,,227.32948303222656,,
,56,,,,,,,,182.84869384765625,,183.34869384765625,,
,57,,,,,,,,175.1836395263672,,175.6836395263672,,
,58,,,,,,,,223.72525024414062,,224.22525024414062,,
,59,,,,,,,,197.45596313476562,,197.95596313476562,,
,60,,,,,,,,196.8611602783203,,197.3611602783203,,
,61,,,,,,,,206.34124755859375,,206.84124755859375,,
,62,,,,,,,,190.25694274902344,,190.75694274902344,,
,63,,,,,,,,205.5672149658203,,206.0672149658203,,
3,499,,,,,,,202.98435974121094,,203.48435974121094,,63553.46484375,251.33436584472656
3,499,202.7764434814453,,203.2759246826172,,65002.6953125,253.83456420898438,,,,,,
4,509,,165.58596801757812,,166.08197021484375,,,,,,,,
4,519,,183.9220428466797,,184.4220428466797,,,,,,,,
4,529,,166.9666748046875,,167.4666748046875,,,,,,,,
4,539,,197.06320190429688,,197.56320190429688,,,,,,,,
4,549,,183.52072143554688,,184.02072143554688,,,,,,,,
4,559,,178.04470825195312,,178.54470825195312,,,,,,,,
4,569,,194.7708282470703,,195.2708282470703,,,,,,,,
4,579,,184.90419006347656,,185.40419006347656,,,,,,,,
4,589,,150.8720245361328,,151.3720245361328,,,,,,,,
4,599,,193.53445434570312,,194.03445434570312,,,,,,,,
4,609,,190.17111206054688,,190.671142578125,,,,,,,,
4,619,,204.9495391845703,,205.4495391845703,,,,,,,,
,64,,,,,,,,195.04428100585938,,195.54428100585938,,
,65,,,,,,,,195.35003662109375,,195.85003662109375,,
,66,,,,,,,,188.21917724609375,,188.71917724609375,,
,67,,,,,,,,210.7820587158203,,211.2820587158203,,
,68,,,,,,,,208.6383514404297,,209.1383514404297,,
,69,,,,,,,,191.5683135986328,,192.0683135986328,,
,70,,,,,,,,165.19454956054688,,165.69454956054688,,
,71,,,,,,,,217.7779083251953,,218.2779083251953,,
,72,,,,,,,,170.81971740722656,,171.31971740722656,,
,73,,,,,,,,166.7230987548828,,167.21556091308594,,
,74,,,,,,,,188.25958251953125,,188.75958251953125,,
,75,,,,,,,,190.79763793945312,,191.29763793945312,,
,76,,,,,,,,186.0291748046875,,186.5291748046875,,
,77,,,,,,,,186.82501220703125,,187.32501220703125,,
,78,,,,,,,,203.56365966796875,,204.06365966796875,,
,79,,,,,,,,189.20480346679688,,189.70480346679688,,
4,624,,,,,,,190.96612548828125,,191.4656219482422,,56116.95703125,236.4268798828125
4,624,186.10581970214844,,186.60536193847656,,55106.1640625,233.63931274414062,,,,,,
5,629,,172.81178283691406,,173.31178283691406,,,,,,,,
5,639,,216.10702514648438,,216.60702514648438,,,,,,,,
5,649,,201.12562561035156,,201.62562561035156,,,,,,,,
5,659,,154.8515167236328,,155.3515167236328,,,,,,,,
5,669,,171.88363647460938,,172.38363647460938,,,,,,,,
5,679,,172.0883331298828,,172.5883331298828,,,,,,,,
5,689,,174.2850341796875,,174.78082275390625,,,,,,,,
5,699,,171.2297821044922,,171.7297821044922,,,,,,,,
5,709,,142.0786895751953,,142.57861328125,,,,,,,,
5,719,,148.2783660888672,,148.7783660888672,,,,,,,,
5,729,,195.0787353515625,,195.5787353515625,,,,,,,,
5,739,,198.475830078125,,198.975830078125,,,,,,,,
5,749,,196.60165405273438,,197.10165405273438,,,,,,,,
,80,,,,,,,,195.83824157714844,,196.33824157714844,,
,81,,,,,,,,188.7263641357422,,189.2263641357422,,
,82,,,,,,,,184.0622100830078,,184.5622100830078,,
,83,,,,,,,,220.63311767578125,,221.13311767578125,,
,84,,,,,,,,209.91844177246094,,210.41844177246094,,
,85,,,,,,,,190.89303588867188,,191.39303588867188,,
,86,,,,,,,,158.71734619140625,,159.217041015625,,
,87,,,,,,,,213.3876495361328,,213.88656616210938,,
,88,,,,,,,,167.4348602294922,,167.9348602294922,,
,89,,,,,,,,162.5580291748047,,163.0580291748047,,
,90,,,,,,,,193.27565002441406,,193.7707977294922,,
,91,,,,,,,,182.8967742919922,,183.3967742919922,,
,92,,,,,,,,180.67733764648438,,181.17733764648438,,
,93,,,,,,,,190.90545654296875,,191.4010009765625,,
,94,,,,,,,,196.35971069335938,,196.85971069335938,,
,95,,,,,,,,182.92495727539062,,183.42495727539062,,
5,749,,,,,,,188.8391876220703,,189.33848571777344,,55799.73046875,235.53375244140625
5,749,174.23165893554688,,174.7313232421875,,49413.7734375,221.24378967285156,,,,,,
6,759,,176.71392822265625,,177.21368408203125,,,,,,,,
6,769,,169.72073364257812,,170.22073364257812,,,,,,,,
6,779,,164.37025451660156,,164.86680603027344,,,,,,,,
6,789,,185.5514373779297,,186.0514373779297,,,,,,,,
6,799,,164.39776611328125,,164.89498901367188,,,,,,,,
6,809,,172.06398010253906,,172.56398010253906,,,,,,,,
6,819,,160.87484741210938,,161.36770629882812,,,,,,,,
6,829,,153.26881408691406,,153.7667236328125,,,,,,,,
6,839,,182.6025390625,,183.1025390625,,,,,,,,
6,849,,177.5946502685547,,178.0946502685547,,,,,,,,
6,859,,152.85276794433594,,153.34837341308594,,,,,,,,
6,869,,154.77210998535156,,155.27210998535156,,,,,,,,
,96,,,,,,,,161.3149871826172,,161.8149871826172,,
,97,,,,,,,,151.6624298095703,,152.16015625,,
,98,,,,,,,,158.92649841308594,,159.42649841308594,,
,99,,,,,,,,182.28941345214844,,182.78941345214844,,
,100,,,,,,,,171.74649047851562,,172.24632263183594,,
,101,,,,,,,,176.70379638671875,,177.2037353515625,,
,102,,,,,,,,143.57627868652344,,144.07627868652344,,
,103,,,,,,,,191.0443115234375,,191.5443115234375,,
,104,,,,,,,,171.6254119873047,,172.1254119873047,,
,105,,,,,,,,143.47015380859375,,143.9630584716797,,
,106,,,,,,,,173.84107971191406,,174.34107971191406,,
,107,,,,,,,,151.44796752929688,,151.9479217529297,,
,108,,,,,,,,166.44851684570312,,166.94851684570312,,
,109,,,,,,,,171.16806030273438,,171.66806030273438,,
,110,,,,,,,,166.14031982421875,,166.64031982421875,,
,111,,,,,,,,158.97525024414062,,159.47525024414062,,
6,874,,,,,,,165.16897583007812,,165.66836547851562,,41741.81640625,203.79940795898438
6,874,168.42750549316406,,168.92681884765625,,46615.5625,214.7224578857422,,,,,,
7,879,,155.91705322265625,,156.41705322265625,,,,,,,,
7,889,,153.9657440185547,,154.4657440185547,,,,,,,,
7,899,,179.09010314941406,,179.59010314941406,,,,,,,,
7,909,,162.142822265625,,162.64273071289062,,,,,,,,
7,919,,163.48995971679688,,163.98997497558594,,,,,,,,
7,929,,181.12631225585938,,181.62631225585938,,,,,,,,
7,939,,141.85079956054688,,142.34983825683594,,,,,,,,
7,949,,144.2921600341797,,144.7921600341797,,,,,,,,
7,959,,156.2584686279297,,156.7584686279297,,,,,,,,
7,969,,172.63381958007812,,173.13381958007812,,,,,,,,
7,979,,170.66192626953125,,171.16192626953125,,,,,,,,
7,989,,186.98532104492188,,187.48532104492188,,,,,,,,
7,999,,183.83575439453125,,184.33575439453125,,,,,,,,
,112,,,,,,,,149.85549926757812,,150.35549926757812,,
,113,,,,,,,,148.540771484375,,149.040771484375,,
,114,,,,,,,,160.17941284179688,,160.67941284179688,,
,115,,,,,,,,167.1958465576172,,167.6958465576172,,
,116,,,,,,,,155.9212188720703,,156.41976928710938,,
,117,,,,,,,,173.29786682128906,,173.79786682128906,,
,118,,,,,,,,158.21543884277344,,158.71543884277344,,
,119,,,,,,,,168.60501098632812,,169.10501098632812,,
,120,,,,,,,,165.94984436035156,,166.44984436035156,,
,121,,,,,,,,146.7376708984375,,147.2376708984375,,
,122,,,,,,,,173.27354431152344,,173.77354431152344,,
,123,,,,,,,,164.42364501953125,,164.91873168945312,,
,124,,,,,,,,162.82754516601562,,163.32754516601562,,
,125,,,,,,,,155.33033752441406,,155.83033752441406,,
,126,,,,,,,,168.15090942382812,,168.65090942382812,,
,127,,,,,,,,155.49996948242188,,155.9984588623047,,
7,999,,,,,,,161.00430297851562,,161.50381469726562,,39247.00390625,197.72476196289062
7,999,165.31935119628906,,165.81878662109375,,44747.12109375,210.1216278076172,,,,,,
8,1009,,199.20452880859375,,199.70452880859375,,,,,,,,
8,1019,,149.15208435058594,,149.65208435058594,,,,,,,,
8,1029,,162.78298950195312,,163.28298950195312,,,,,,,,
8,1039,,165.08963012695312,,165.58963012695312,,,,,,,,
8,1049,,162.655029296875,,163.155029296875,,,,,,,,
8,1059,,139.6896209716797,,140.18603515625,,,,,,,,
8,1069,,157.40887451171875,,157.9034881591797,,,,,,,,
8,1079,,158.38607788085938,,158.88607788085938,,,,,,,,
8,1089,,149.05567932128906,,149.55567932128906,,,,,,,,
8,1099,,150.44097900390625,,150.94097900390625,,,,,,,,
8,1109,,127.53836822509766,,128.0383758544922,,,,,,,,
8,1119,,133.5590057373047,,134.0590057373047,,,,,,,,
,128,,,,,,,,155.41273498535156,,155.90126037597656,,
,129,,,,,,,,158.09326171875,,158.59326171875,,
,130,,,,,,,,164.0401611328125,,164.5401611328125,,
,131,,,,,,,,181.83413696289062,,182.33413696289062,,
,132,,,,,,,,176.1976776123047,,176.6976776123047,,
,133,,,,,,,,182.04986572265625,,182.54986572265625,,
,134,,,,,,,,134.9101104736328,,135.4101104736328,,
,135,,,,,,,,183.34219360351562,,183.84219360351562,,
,136,,,,,,,,159.51150512695312,,160.01150512695312,,
,137,,,,,,,,146.94943237304688,,147.44943237304688,,
,138,,,,,,,,172.34121704101562,,172.84121704101562,,
,139,,,,,,,,151.8179168701172,,152.31610107421875,,
,140,,,,,,,,186.84133911132812,,187.34133911132812,,
,141,,,,,,,,169.47332763671875,,169.97332763671875,,
,142,,,,,,,,159.5704345703125,,160.0704345703125,,
,143,,,,,,,,161.87167358398438,,162.37167358398438,,
8,1124,,,,,,,165.3475341796875,,165.84669494628906,,42479.71875,205.37696838378906
8,1124,159.44056701660156,,159.93991088867188,,42043.171875,203.93765258789062,,,,,,
9,1129,,111.29741668701172,,111.79741668701172,,,,,,,,
9,1139,,159.88330078125,,160.38330078125,,,,,,,,
9,1149,,153.7518310546875,,154.25123596191406,,,,,,,,
9,1159,,163.79644775390625,,164.29644775390625,,,,,,,,
9,1169,,132.17633056640625,,132.67633056640625,,,,,,,,
9,1179,,166.53025817871094,,167.03025817871094,,,,,,,,
9,1189,,147.10903930664062,,147.60903930664062,,,,,,,,
9,1199,,173.392333984375,,173.892333984375,,,,,,,,
9,1209,,154.79225158691406,,155.29173278808594,,,,,,,,
9,1219,,183.28652954101562,,183.78652954101562,,,,,,,,
9,1229,,160.2855987548828,,160.7855987548828,,,,,,,,
9,1239,,192.24447631835938,,192.74447631835938,,,,,,,,
9,1249,,149.11866760253906,,149.61866760253906,,,,,,,,
,144,,,,,,,,142.08990478515625,,142.58990478515625,,
,145,,,,,,,,140.13995361328125,,140.63995361328125,,
,146,,,,,,,,154.457763671875,,154.95755004882812,,
,147,,,,,,,,153.10780334472656,,153.60780334472656,,
,148,,,,,,,,157.74403381347656,,158.24403381347656,,
,149,,,,,,,,178.174560546875,,178.67327880859375,,
,150,,,,,,,,152.07020568847656,,152.56304931640625,,
,151,,,,,,,,156.98841857910156,,157.48841857910156,,
,152,,,,,,,,160.6369171142578,,161.1369171142578,,
,153,,,,,,,,144.30178833007812,,144.80178833007812,,
,154,,,,,,,,165.35345458984375,,165.85345458984375,,
,155,,,,,,,,165.70481872558594,,166.20481872558594,,
,156,,,,,,,,161.0860595703125,,161.5860595703125,,
,157,,,,,,,,135.11477661132812,,135.61477661132812,,
,158,,,,,,,,165.64996337890625,,166.14996337890625,,
,159,,,,,,,,163.7770233154297,,164.2770233154297,,
9,1249,,,,,,,155.83877563476562,,156.33824157714844,,36625.109375,190.8223114013672
9,1249,158.15797424316406,,158.65737915039062,,41257.03125,201.83438110351562,,,,,,
10,1259,,151.2342529296875,,151.7342529296875,,,,,,,,
10,1269,,132.24069213867188,,132.74069213867188,,,,,,,,
10,1279,,171.94573974609375,,172.44573974609375,,,,,,,,
10,1289,,178.53627014160156,,179.03627014160156,,,,,,,,
10,1299,,147.10511779785156,,147.60511779785156,,,,,,,,
10,1309,,157.4270782470703,,157.926025390625,,,,,,,,
10,1319,,178.49588012695312,,178.99371337890625,,,,,,,,
10,1329,,157.630615234375,,158.130615234375,,,,,,,,
10,1339,,184.16822814941406,,184.66822814941406,,,,,,,,
10,1349,,149.792236328125,,150.292236328125,,,,,,,,
10,1359,,151.98495483398438,,152.48495483398438,,,,,,,,
10,1369,,155.14642333984375,,155.64642333984375,,,,,,,,
,160,,,,,,,,145.133544921875,,145.62826538085938,,
,161,,,,,,,,139.62527465820312,,140.12527465820312,,
,162,,,,,,,,150.84120178222656,,151.34107971191406,,
,163,,,,,,,,170.98890686035156,,171.48890686035156,,
,164,,,,,,,,153.91000366210938,,154.41000366210938,,
,165,,,,,,,,154.51217651367188,,155.01217651367188,,
,166,,,,,,,,147.02357482910156,,147.52357482910156,,
,167,,,,,,,,163.2066650390625,,163.7066650390625,,
,168,,,,,,,,155.5400390625,,156.0400390625,,
,169,,,,,,,,135.5506134033203,,136.0506134033203,,
,170,,,,,,,,156.03781127929688,,156.53781127929688,,
,171,,,,,,,,134.77037048339844,,135.27037048339844,,
,172,,,,,,,,148.52838134765625,,149.02835083007812,,
,173,,,,,,,,144.36463928222656,,144.8634490966797,,
,174,,,,,,,,161.29734802246094,,161.79627990722656,,
,175,,,,,,,,154.09320068359375,,154.59320068359375,,
10,1374,,,,,,,150.88890075683594,,151.38841247558594,,36102.796875,189.4727325439453
10,1374,154.56715393066406,,155.06668090820312,,39838.5703125,198.68869018554688,,,,,,
11,1379,,163.51199340820312,,164.01199340820312,,,,,,,,
11,1389,,142.53192138671875,,143.03192138671875,,,,,,,,
11,1399,,150.42774963378906,,150.92774963378906,,,,,,,,
11,1409,,151.9874267578125,,152.4874267578125,,,,,,,,
11,1419,,162.94345092773438,,163.44345092773438,,,,,,,,
11,1429,,140.92539978027344,,141.42501831054688,,,,,,,,
11,1439,,144.76463317871094,,145.26463317871094,,,,,,,,
11,1449,,126.37437438964844,,126.87437438964844,,,,,,,,
11,1459,,127.7354965209961,,128.23550415039062,,,,,,,,
11,1469,,142.44351196289062,,142.94351196289062,,,,,,,,
11,1479,,152.51144409179688,,153.0040283203125,,,,,,,,
11,1489,,139.12628173828125,,139.62628173828125,,,,,,,,
11,1499,,145.08180236816406,,145.58180236816406,,,,,,,,
,176,,,,,,,,135.97647094726562,,136.4741668701172,,
,177,,,,,,,,145.563232421875,,146.063232421875,,
,178,,,,,,,,153.0560760498047,,153.5560760498047,,
,179,,,,,,,,156.2929229736328,,156.7929229736328,,
,180,,,,,,,,145.3482666015625,,145.8482666015625,,
,181,,,,,,,,158.51927185058594,,159.01927185058594,,
,182,,,,,,,,136.85601806640625,,137.35601806640625,,
,183,,,,,,,,156.31532287597656,,156.81532287597656,,
,184,,,,,,,,154.7073211669922,,155.20237731933594,,
,185,,,,,,,,121.74751281738281,,122.24751281738281,,
,186,,,,,,,,159.84625244140625,,160.33876037597656,,
,187,,,,,,,,149.65328979492188,,150.15328979492188,,
,188,,,,,,,,142.62615966796875,,143.12615966796875,,
,189,,,,,,,,143.85037231445312,,144.35037231445312,,
,190,,,,,,,,149.81375122070312,,150.31375122070312,,
,191,,,,,,,,150.97393798828125,,151.47393798828125,,
11,1499,,,,,,,147.489990234375,,147.98902893066406,,34041.17578125,183.96237182617188
11,1499,153.29409790039062,,153.7935333251953,,39139.796875,196.3768768310547,,,,,,
12,1509,,156.7618408203125,,157.2618408203125,,,,,,,,
12,1519,,135.07337951660156,,135.57337951660156,,,,,,,,
12,1529,,146.14425659179688,,146.64425659179688,,,,,,,,
12,1539,,131.1591033935547,,131.65882873535156,,,,,,,,
12,1549,,147.5933837890625,,148.0933837890625,,,,,,,,
12,1559,,141.53135681152344,,142.03135681152344,,,,,,,,
12,1569,,134.63821411132812,,135.13821411132812,,,,,,,,
12,1579,,123.21844482421875,,123.71844482421875,,,,,,,,
12,1589,,178.6485137939453,,179.1485137939453,,,,,,,,
12,1599,,128.32931518554688,,128.82931518554688,,,,,,,,
12,1609,,131.33639526367188,,131.83639526367188,,,,,,,,
12,1619,,156.8011016845703,,157.3011016845703,,,,,,,,
,192,,,,,,,,126.30536651611328,,126.80535125732422,,
,193,,,,,,,,130.81051635742188,,131.31051635742188,,
,194,,,,,,,,143.77011108398438,,144.27011108398438,,
,195,,,,,,,,158.22637939453125,,158.7196044921875,,
,196,,,,,,,,143.5686492919922,,144.0686492919922,,
,197,,,,,,,,174.67324829101562,,175.17324829101562,,
,198,,,,,,,,153.23036193847656,,153.73036193847656,,
,199,,,,,,,,149.22962951660156,,149.72962951660156,,
,200,,,,,,,,161.00686645507812,,161.50686645507812,,
,201,,,,,,,,143.91920471191406,,144.41644287109375,,
,202,,,,,,,,168.6371307373047,,169.13319396972656,,
,203,,,,,,,,156.77159118652344,,157.27159118652344,,
,204,,,,,,,,165.881591796875,,166.381591796875,,
,205,,,,,,,,139.67398071289062,,140.17115783691406,,
,206,,,,,,,,154.27406311035156,,154.77406311035156,,
,207,,,,,,,,158.3187713623047,,158.8187713623047,,
12,1624,,,,,,,151.61138916015625,,152.11033630371094,,36050.36328125,189.14405822753906
12,1624,150.04440307617188,,150.54354858398438,,37523.12109375,192.60635375976562,,,,,,
13,1629,,159.6521453857422,,160.1448516845703,,,,,,,,
13,1639,,173.0340576171875,,173.5340576171875,,,,,,,,
13,1649,,105.04830932617188,,105.54545593261719,,,,,,,,
13,1659,,140.43345642089844,,140.93345642089844,,,,,,,,
13,1669,,119.32916259765625,,119.82916259765625,,,,,,,,
13,1679,,142.33856201171875,,142.83856201171875,,,,,,,,
13,1689,,130.7332305908203,,131.2290802001953,,,,,,,,
13,1699,,139.48985290527344,,139.98985290527344,,,,,,,,
13,1709,,136.9088134765625,,137.4067840576172,,,,,,,,
13,1719,,148.67625427246094,,149.17625427246094,,,,,,,,
13,1729,,142.94740295410156,,143.44740295410156,,,,,,,,
13,1739,,136.0392608642578,,136.5392608642578,,,,,,,,
13,1749,,137.53134155273438,,138.02330017089844,,,,,,,,
,208,,,,,,,,151.2091827392578,,151.7091827392578,,
,209,,,,,,,,157.7200469970703,,158.2200469970703,,
,210,,,,,,,,149.65521240234375,,150.15365600585938,,
,211,,,,,,,,178.2550506591797,,178.7550506591797,,
,212,,,,,,,,169.53909301757812,,170.03909301757812,,
,213,,,,,,,,169.1910858154297,,169.6910858154297,,
,214,,,,,,,,132.4418487548828,,132.9418487548828,,
,215,,,,,,,,176.11196899414062,,176.61196899414062,,
,216,,,,,,,,160.312255859375,,160.812255859375,,
,217,,,,,,,,124.15966796875,,124.65406036376953,,
,218,,,,,,,,152.3655548095703,,152.8655548095703,,
,219,,,,,,,,145.18777465820312,,145.6876220703125,,
,220,,,,,,,,150.67791748046875,,151.17791748046875,,
,221,,,,,,,,163.52210998535156,,164.02210998535156,,
,222,,,,,,,,144.22738647460938,,144.72738647460938,,
,223,,,,,,,,148.07894897460938,,148.57374572753906,,
13,1749,,,,,,,154.69602966308594,,155.1953582763672,,38351.34765625,195.15475463867188
13,1749,146.13121032714844,,146.63043212890625,,35949.4375,188.3367462158203,,,,,,
14,1759,,118.66770935058594,,119.16770935058594,,,,,,,,
14,1769,,131.1054229736328,,131.6054229736328,,,,,,,,
14,1779,,126.0716552734375,,126.5716552734375,,,,,,,,
14,1789,,145.2686767578125,,145.7686767578125,,,,,,,,
14,1799,,164.0902862548828,,164.5902862548828,,,,,,,,
14,1809,,135.56256103515625,,136.06256103515625,,,,,,,,
14,1819,,119.29061889648438,,119.79061889648438,,,,,,,,
14,1829,,125.26741027832031,,125.76741027832031,,,,,,,,
14,1839,,151.73239135742188,,152.2299041748047,,,,,,,,
14,1849,,132.8104248046875,,133.3104248046875,,,,,,,,
14,1859,,116.03889465332031,,116.53204345703125,,,,,,,,
14,1869,,151.12103271484375,,151.62103271484375,,,,,,,,
,224,,,,,,,,130.56796264648438,,131.06796264648438,,
,225,,,,,,,,139.5840301513672,,140.0840301513672,,
,226,,,,,,,,138.4611358642578,,138.9611358642578,,
,227,,,,,,,,154.4340057373047,,154.9340057373047,,
,228,,,,,,,,136.83966064453125,,137.33966064453125,,
,229,,,,,,,,147.9819793701172,,148.4819793701172,,
,230,,,,,,,,138.52833557128906,,139.02833557128906,,
,231,,,,,,,,153.39285278320312,,153.89285278320312,,
,232,,,,,,,,151.81228637695312,,152.31228637695312,,
,233,,,,,,,,121.80211639404297,,122.30211639404297,,
,234,,,,,,,,147.63983154296875,,148.13983154296875,,
,235,,,,,,,,142.755859375,,143.25323486328125,,
,236,,,,,,,,139.50804138183594,,140.00804138183594,,
,237,,,,,,,,132.0170440673828,,132.51502990722656,,
,238,,,,,,,,145.35736083984375,,145.85653686523438,,
,239,,,,,,,,153.04539489746094,,153.54539489746094,,
